sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,c_charge_desc,priors_count,two_year_recid
Male,37,25 - 45,Caucasian,0,0,0,F,Forging Bank Bills/Promis Note,0,0
Male,19,Less than 25,African-American,0,2,0,F,Poss Pyrrolidinovalerophenone,2,1
Male,27,25 - 45,Hispanic,0,0,0,M,Battery,0,0
Male,39,25 - 45,Other,0,0,0,M,Battery,0,0
Female,21,Less than 25,Caucasian,0,0,2,F,Possession of Cocaine,0,0
Male,69,Greater than 45,Caucasian,0,0,0,M,Aggravated Assault W/dead Weap,0,0
Male,21,Less than 25,Caucasian,0,0,0,F,arrest case no charge,2,0
Male,26,25 - 45,African-American,0,0,1,M,Battery,6,1
Male,22,Less than 25,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Female,23,Less than 25,African-American,0,0,0,F,Driving While License Revoked,0,1
Male,49,Greater than 45,African-American,0,0,0,F,Grand Theft (Motor Vehicle),3,0
Male,29,25 - 45,African-American,0,0,1,M,Battery,2,0
Female,60,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Female,26,25 - 45,African-American,0,0,0,M,,0,0
Male,23,Less than 25,African-American,2,0,0,F,"Poss3,4 Methylenedioxymethcath",3,1
Male,34,25 - 45,Hispanic,0,0,0,M,arrest case no charge,2,1
Female,20,Less than 25,Other,1,0,0,F,arrest case no charge,1,0
Male,36,25 - 45,Hispanic,0,0,0,F,Felony/Driving Under Influence,1,0
Male,30,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,21,Less than 25,African-American,0,1,0,F,Grand Theft in the 3rd Degree,1,0
Male,22,Less than 25,Caucasian,0,0,0,M,Possess Cannabis/20 Grams Or Less,2,1
Male,57,Greater than 45,African-American,0,0,0,F,arrest case no charge,18,0
Male,21,Less than 25,African-American,0,0,0,F,arrest case no charge,4,1
Male,21,Less than 25,African-American,0,0,0,F,Burglary Structure Unoccup,0,1
Male,34,25 - 45,Caucasian,0,0,0,M,Battery,1,0
Female,50,Greater than 45,Caucasian,0,0,0,M,Battery,1,1
Male,40,25 - 45,Caucasian,0,0,0,F,arrest case no charge,0,1
Male,25,25 - 45,African-American,0,0,0,F,Tamper With Witness/Victim/CI,7,1
Female,53,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Female,24,Less than 25,African-American,0,0,0,F,Aggravated Assault W/Dead Weap,0,0
Male,42,25 - 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,28,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,24,Less than 25,Caucasian,0,0,0,M,Disorderly Intoxication,1,0
Male,26,25 - 45,African-American,1,1,0,F,Robbery / No Weapon,6,1
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,4,1
Male,21,Less than 25,Caucasian,0,0,0,M,arrest case no charge,3,0
Male,37,25 - 45,African-American,0,0,0,F,Battery on Law Enforc Officer,23,1
Male,35,25 - 45,African-American,0,0,0,F,Possession of Cannabis,2,0
Male,53,Greater than 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,2,0
Male,60,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,29,25 - 45,African-American,0,0,0,F,Possession of Cocaine,7,0
Male,48,Greater than 45,Caucasian,1,0,0,F,Felony Petit Theft,23,1
Female,52,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,27,25 - 45,African-American,0,0,0,F,Driving While License Revoked,12,1
Male,28,25 - 45,African-American,0,0,0,F,arrest case no charge,5,0
Male,33,25 - 45,Caucasian,0,0,0,M,Battery,3,0
Female,28,25 - 45,Hispanic,0,0,0,F,arrest case no charge,0,0
Male,47,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,5,1
Male,36,25 - 45,African-American,0,0,0,F,Throw Deadly Missile Into Veh,14,1
Male,29,25 - 45,African-American,1,0,0,F,Aggravated Battery / Pregnant,2,0
Male,22,Less than 25,African-American,0,0,1,M,Unlaw Use False Name/Identity,0,1
Male,26,25 - 45,African-American,0,0,2,F,Poss Cocaine/Intent To Del/Sel,6,0
Male,25,25 - 45,Caucasian,0,0,0,F,Resist Officer w/Violence,0,0
Male,68,Greater than 45,Caucasian,0,0,0,F,Aggravated Assault W/dead Weap,2,0
Male,56,Greater than 45,African-American,0,0,0,F,Driving While License Revoked,5,0
Male,27,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,9,1
Male,52,Greater than 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,4,1
Male,32,25 - 45,African-American,0,0,0,F,Battery on Law Enforc Officer,3,0
Male,60,Greater than 45,Other,0,0,0,F,arrest case no charge,4,0
Male,23,Less than 25,Hispanic,0,0,0,M,Exposes Culpable Negligence,1,0
Female,39,25 - 45,Caucasian,0,0,0,M,Disorderly Intoxication,0,0
Male,56,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Female,22,Less than 25,African-American,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,0
Female,27,25 - 45,African-American,0,0,0,F,Use Scanning Device to Defraud,1,1
Male,53,Greater than 45,African-American,0,0,0,F,arrest case no charge,11,0
Male,25,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,0,1
Male,21,Less than 25,Hispanic,0,0,0,M,Battery,0,0
Male,22,Less than 25,Caucasian,0,0,0,F,Leaving the Scene of Accident,0,0
Female,58,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,2,0
Male,31,25 - 45,African-American,0,0,0,M,Aggravated Battery / Pregnant,7,1
Male,22,Less than 25,Caucasian,0,0,0,F,False Ownership Info/Pawn Item,1,1
Male,28,25 - 45,African-American,0,0,0,F,Uttering a Forged Instrument,8,1
Male,42,25 - 45,Other,0,0,0,F,arrest case no charge,1,0
Male,20,Less than 25,African-American,0,0,0,F,Grand Theft (Motor Vehicle),0,1
Male,29,25 - 45,Caucasian,0,0,0,M,Battery,0,1
Male,29,25 - 45,African-American,0,0,0,F,arrest case no charge,8,0
Male,58,Greater than 45,African-American,0,0,0,M,arrest case no charge,21,1
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,3,0
Male,48,Greater than 45,Hispanic,0,0,0,M,Operating W/O Valid License,1,1
Male,37,25 - 45,Caucasian,0,0,0,F,Crimin Mischief Damage $1000+,0,0
Male,57,Greater than 45,African-American,0,0,0,F,Felony Petit Theft,1,1
Male,27,25 - 45,Caucasian,0,0,0,M,Fleeing or Eluding a LEO,3,0
Male,26,25 - 45,African-American,0,0,0,F,Burglary Unoccupied Dwelling,3,0
Male,24,Less than 25,Caucasian,0,1,1,F,"Poss3,4 Methylenedioxymethcath",3,1
Male,33,25 - 45,Caucasian,0,0,0,F,Aggravated Battery / Pregnant,0,0
Male,29,25 - 45,African-American,0,0,0,F,arrest case no charge,2,0
Female,24,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,3,1
Male,19,Less than 25,Caucasian,0,0,1,F,Felony Battery (Dom Strang),1,1
Male,36,25 - 45,Caucasian,0,0,0,M,Battery,2,0
Female,24,Less than 25,Caucasian,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,0
Male,34,25 - 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,25,25 - 45,Hispanic,0,0,0,F,arrest case no charge,2,1
Male,20,Less than 25,African-American,1,0,1,F,arrest case no charge,1,1
Male,28,25 - 45,Hispanic,0,0,0,M,arrest case no charge,2,1
Male,24,Less than 25,African-American,0,0,0,M,Battery,1,1
Male,61,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,4,0
Female,50,Greater than 45,African-American,0,0,0,F,Aggravated Assault W/Dead Weap,3,0
Male,30,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,38,25 - 45,African-American,0,0,0,F,Possession of Cannabis,5,0
Male,24,Less than 25,Caucasian,0,0,0,M,Battery,0,0
Male,45,Greater than 45,African-American,0,0,0,F,arrest case no charge,16,0
Female,46,Greater than 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,2,1
Male,41,25 - 45,Caucasian,0,0,0,M,Battery,0,1
Male,20,Less than 25,Other,0,0,1,F,Possession of Cocaine,0,1
Male,27,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,13,1
Female,51,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,16,0
Male,26,25 - 45,African-American,0,0,0,M,Battery,1,1
Male,29,25 - 45,African-American,0,0,0,F,Possession of Ethylone,3,1
Male,52,Greater than 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,6,1
Male,28,25 - 45,Caucasian,0,0,0,F,Agg Battery Grt/Bod/Harm,1,1
Female,34,25 - 45,Native American,0,0,0,F,arrest case no charge,4,1
Male,55,Greater than 45,African-American,0,0,0,F,Felony Petit Theft,5,1
Male,26,25 - 45,African-American,1,1,0,F,Aggravated Battery,10,1
Male,28,25 - 45,African-American,0,0,0,F,Possession Of Alprazolam,5,0
Male,63,Greater than 45,Caucasian,0,0,0,F,Felony DUI (level 3),2,0
Male,42,25 - 45,African-American,0,0,0,F,Aggravated Assault w/Firearm,0,0
Male,23,Less than 25,African-American,1,2,2,F,Driving While License Revoked,6,0
Male,54,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,28,1
Male,35,25 - 45,African-American,0,0,1,F,Felony Battery w/Prior Convict,8,1
Female,24,Less than 25,African-American,1,0,0,F,arrest case no charge,6,1
Male,54,Greater than 45,African-American,0,0,0,M,Battery,2,0
Male,58,Greater than 45,African-American,0,0,0,M,DUI Level 0.15 Or Minor In Veh,12,1
Male,23,Less than 25,Caucasian,0,0,1,M,Resist/Obstruct W/O Violence,1,1
Male,35,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,20,Less than 25,African-American,0,0,0,F,Fraudulent Use of Credit Card,1,1
Male,51,Greater than 45,Caucasian,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,24,Less than 25,Hispanic,0,0,0,F,"Poss 3,4 MDMA (Ecstasy)",0,0
Male,37,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,3,0
Male,47,Greater than 45,Caucasian,0,0,0,F,Drivg While Lic Suspd/Revk/Can,3,0
Male,34,25 - 45,Caucasian,0,0,0,F,Possession of Cannabis,4,1
Male,56,Greater than 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,34,25 - 45,Hispanic,0,0,0,F,Burglary Dwelling Occupied,4,1
Male,59,Greater than 45,Caucasian,0,0,0,F,Burglary Dwelling Assault/Batt,1,1
Male,35,25 - 45,Asian,0,0,0,F,Burglary Structure Unoccup,0,0
Male,58,Greater than 45,Hispanic,0,0,0,F,Possession Burglary Tools,1,0
Male,29,25 - 45,Hispanic,0,0,0,M,Driving Under The Influence,2,0
Female,24,Less than 25,Caucasian,0,0,1,F,Poss Contr Subst W/o Prescript,6,1
Male,21,Less than 25,Caucasian,0,0,4,M,Assault,2,1
Male,26,25 - 45,African-American,0,0,0,M,arrest case no charge,2,0
Male,50,Greater than 45,Asian,0,0,0,F,Driving While License Revoked,5,1
Male,26,25 - 45,African-American,0,0,0,F,Cash Item w/Intent to Defraud,1,0
Female,30,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Male,29,25 - 45,Caucasian,0,0,0,F,arrest case no charge,6,1
Male,29,25 - 45,Caucasian,0,0,0,M,Battery,0,1
Male,54,Greater than 45,African-American,0,0,0,M,Battery,0,0
Male,29,25 - 45,African-American,0,0,0,F,False Ownership Info/Pawn Item,4,1
Female,59,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,0,0
Male,38,25 - 45,African-American,0,0,0,F,Tampering With Physical Evidence,0,0
Female,22,Less than 25,Hispanic,0,0,0,F,Possession of Cocaine,2,1
Male,29,25 - 45,African-American,0,0,0,F,arrest case no charge,4,1
Male,27,25 - 45,Caucasian,0,0,0,M,Opert With Susp DL 2nd Offens,1,1
Male,26,25 - 45,Hispanic,0,0,0,F,Aggravated Assault W/Dead Weap,7,1
Male,52,Greater than 45,Hispanic,0,0,0,F,False Bomb Report,20,0
Male,66,Greater than 45,African-American,0,0,0,F,Crimin Mischief Damage $1000+,33,1
Male,27,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,2,0
Male,51,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,35,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,0
Male,26,25 - 45,African-American,0,0,0,F,Tampering With Physical Evidence,1,0
Male,52,Greater than 45,Caucasian,0,0,0,M,Battery,4,0
Female,35,25 - 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,12,0
Male,48,Greater than 45,Other,0,0,0,F,Aggravated Assault w/Firearm,12,0
Female,26,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,48,Greater than 45,Caucasian,0,0,0,M,Leave Accd/Attend Veh/Less $50,0,0
Male,30,25 - 45,Hispanic,0,0,0,M,Battery,7,0
Male,28,25 - 45,Other,0,0,0,M,Battery,2,0
Male,33,25 - 45,African-American,0,0,0,M,Battery,2,0
Female,34,25 - 45,African-American,0,0,0,F,Burglary Conveyance Unoccup,6,0
Male,25,25 - 45,Other,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,0
Male,59,Greater than 45,African-American,0,0,0,F,arrest case no charge,10,1
Male,29,25 - 45,African-American,0,0,0,F,Poss Contr Subst W/o Prescript,5,1
Male,24,Less than 25,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,48,Greater than 45,Caucasian,0,0,0,F,Agg Battery Grt/Bod/Harm,1,1
Male,55,Greater than 45,African-American,0,0,0,M,Battery,0,1
Male,52,Greater than 45,African-American,0,0,0,M,Fail Register Vehicle,4,0
Male,20,Less than 25,African-American,0,0,0,F,Possession of Ethylone,0,1
Male,25,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,4,1
Male,24,Less than 25,Caucasian,0,0,0,F,Agg Battery Grt/Bod/Harm,0,0
Male,23,Less than 25,Caucasian,0,0,0,M,Battery,0,0
Male,27,25 - 45,Caucasian,0,1,3,F,Felony Battery (Dom Strang),6,0
Male,25,25 - 45,African-American,0,1,0,M,Battery,1,1
Male,31,25 - 45,African-American,0,0,0,F,Trespassing/Construction Site,0,0
Male,25,25 - 45,African-American,0,1,0,F,arrest case no charge,6,1
Male,32,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,1
Male,21,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,37,25 - 45,Other,0,0,0,F,Crim Use of Personal ID Info,1,0
Male,25,25 - 45,Caucasian,0,0,0,F,Possession of Cannabis,0,0
Male,32,25 - 45,Hispanic,1,1,0,F,arrest case no charge,20,0
Male,35,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,42,25 - 45,African-American,0,0,0,F,Drivg While Lic Suspd/Revk/Can,14,1
Male,24,Less than 25,Caucasian,0,0,1,M,Viol Injunct Domestic Violence,9,1
Male,22,Less than 25,Caucasian,1,0,4,F,Possession of Cocaine,6,1
Male,21,Less than 25,Hispanic,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,47,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Male,27,25 - 45,African-American,0,0,0,F,Aggrav Battery w/Deadly Weapon,5,1
Male,43,25 - 45,Hispanic,0,0,0,M,DUI Level 0.15 Or Minor In Veh,2,1
Male,46,Greater than 45,Caucasian,0,0,0,F,Possession Of Alprazolam,2,1
Male,44,25 - 45,African-American,0,0,0,M,Reckless Driving,1,0
Male,27,25 - 45,African-American,0,0,0,F,Consp Traff Oxycodone 28g><30k,0,0
Male,23,Less than 25,Caucasian,0,0,0,F,Possession of Cannabis,2,0
Female,50,Greater than 45,Hispanic,0,0,0,F,Unemployment Compensatn Fraud,1,0
Male,42,25 - 45,African-American,0,0,0,F,arrest case no charge,8,0
Male,58,Greater than 45,African-American,0,0,0,F,Felony Petit Theft,6,0
Male,26,25 - 45,African-American,0,0,1,F,Grand Theft (Motor Vehicle),3,0
Female,48,Greater than 45,Other,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,39,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,3,1
Male,21,Less than 25,African-American,0,2,0,F,arrest case no charge,3,1
Male,63,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,22,Less than 25,African-American,0,1,0,F,arrest case no charge,3,1
Male,50,Greater than 45,African-American,0,0,0,M,Battery,3,0
Male,38,25 - 45,African-American,0,0,0,F,Burglary Dwelling Assault/Batt,0,0
Male,41,25 - 45,Caucasian,0,0,0,F,Sexual Battery / Vict 12 Yrs +,1,0
Male,28,25 - 45,African-American,8,0,1,F,Aggravated Battery / Pregnant,16,1
Female,30,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,23,Less than 25,African-American,0,0,0,F,Agg Fleeing and Eluding,1,0
Male,25,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,1
Male,40,25 - 45,Caucasian,0,0,0,F,Neglect Child / No Bodily Harm,5,0
Male,24,Less than 25,Hispanic,0,0,0,F,Possession of Cannabis,8,0
Male,27,25 - 45,African-American,0,0,0,M,Criminal Mischief Damage <$200,5,1
Male,44,25 - 45,Caucasian,0,0,0,M,Battery,11,0
Female,35,25 - 45,African-American,0,0,0,F,arrest case no charge,6,1
Male,42,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,38,25 - 45,African-American,0,0,0,F,Drivg While Lic Suspd/Revk/Can,15,0
Male,26,25 - 45,Hispanic,0,0,0,F,Possession of Cannabis,4,0
Female,25,25 - 45,African-American,0,0,0,M,Resist/Obstruct W/O Violence,0,0
Male,24,Less than 25,Caucasian,0,0,0,F,arrest case no charge,1,0
Male,64,Greater than 45,Hispanic,0,0,0,F,Aggravated Assault,1,0
Female,49,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,2,1
Male,50,Greater than 45,Caucasian,0,0,0,F,Driving While License Revoked,5,1
Male,28,25 - 45,Caucasian,0,0,0,F,arrest case no charge,8,1
Male,66,Greater than 45,Caucasian,0,0,0,M,Battery,0,1
Female,46,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,30,25 - 45,African-American,0,0,1,F,Driving While License Revoked,5,1
Female,22,Less than 25,Caucasian,0,0,0,M,Battery,0,0
Male,23,Less than 25,Caucasian,0,0,0,M,arrest case no charge,1,0
Male,30,25 - 45,Other,0,0,0,M,Battery,0,1
Male,24,Less than 25,African-American,1,0,0,F,arrest case no charge,10,1
Male,31,25 - 45,Hispanic,0,0,0,M,DUI Property Damage/Injury,0,0
Male,31,25 - 45,Other,0,0,0,F,arrest case no charge,1,0
Male,21,Less than 25,African-American,4,0,0,F,arrest case no charge,4,1
Male,28,25 - 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,25,25 - 45,African-American,0,0,0,M,Disorderly Conduct,0,0
Female,21,Less than 25,Caucasian,0,0,0,F,Burglary Unoccupied Dwelling,0,0
Male,27,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,20,Less than 25,Hispanic,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,1
Male,32,25 - 45,Hispanic,0,0,0,F,Possession of Cocaine,1,0
Female,24,Less than 25,Caucasian,0,0,1,F,Burglary Unoccupied Dwelling,0,0
Male,20,Less than 25,African-American,1,0,0,F,arrest case no charge,1,0
Male,31,25 - 45,African-American,0,0,0,M,Viol Pretrial Release Dom Viol,3,1
Male,27,25 - 45,African-American,0,0,0,M,Battery,3,1
Male,59,Greater than 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,17,1
Male,40,25 - 45,African-American,0,0,0,F,Aggravated Assault w/Firearm,0,0
Male,22,Less than 25,African-American,0,0,0,F,Possession of Cocaine,11,1
Female,38,25 - 45,African-American,0,0,0,F,Robbery / No Weapon,1,0
Male,36,25 - 45,Hispanic,0,0,0,M,Petit Theft $100- $300,1,1
Male,30,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,0
Male,27,25 - 45,Caucasian,0,0,0,F,arrest case no charge,6,1
Male,43,25 - 45,African-American,0,0,0,M,Battery,1,0
Female,59,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Male,37,25 - 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,2,0
Male,28,25 - 45,African-American,0,0,0,M,Felony Battery (Dom Strang),5,1
Male,38,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,22,Less than 25,African-American,0,0,1,F,Att Burgl Unoccupied Dwel,0,1
Male,43,25 - 45,Hispanic,0,0,0,M,Operating W/O Valid License,1,0
Male,25,25 - 45,African-American,0,0,0,F,Grand Theft Firearm,4,1
Male,51,Greater than 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,30,25 - 45,Hispanic,0,0,0,F,Possession of Cocaine,6,1
Male,29,25 - 45,Caucasian,0,0,0,M,Felony Battery (Dom Strang),2,1
Male,28,25 - 45,African-American,0,0,0,F,Driving While License Revoked,10,0
Male,26,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,6,0
Male,55,Greater than 45,African-American,0,0,0,M,arrest case no charge,9,1
Female,23,Less than 25,Caucasian,0,0,0,F,Poss Contr Subst W/o Prescript,3,0
Female,22,Less than 25,African-American,0,0,0,M,Failure To Pay Taxi Cab Charge,0,0
Female,19,Less than 25,Caucasian,0,0,0,F,Possession of Cocaine,2,1
Male,31,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,29,25 - 45,African-American,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,61,Greater than 45,African-American,0,0,0,F,Felony Petit Theft,15,1
Male,24,Less than 25,African-American,0,0,0,F,Possession of Cocaine,4,1
Male,31,25 - 45,Hispanic,0,0,0,M,Operating W/O Valid License,0,0
Male,20,Less than 25,African-American,0,1,1,F,arrest case no charge,4,1
Male,26,25 - 45,Caucasian,0,0,0,F,Burglary Conveyance Occupied,3,1
Male,27,25 - 45,Caucasian,0,0,0,M,Battery,5,0
Male,25,25 - 45,Caucasian,0,0,0,F,Aggravated Assault w/Firearm,1,0
Male,23,Less than 25,Caucasian,0,2,0,F,Manslaughter W/Weapon/Firearm,3,1
Male,38,25 - 45,African-American,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,27,25 - 45,African-American,0,2,1,F,Felony Petit Theft,18,1
Female,35,25 - 45,Caucasian,0,0,0,F,Resist Officer w/Violence,0,1
Male,22,Less than 25,Other,0,0,0,F,Grand Theft (Motor Vehicle),0,0
Female,58,Greater than 45,African-American,0,0,0,F,"Poss 3,4 MDMA (Ecstasy)",4,1
Female,57,Greater than 45,Caucasian,0,0,0,M,Disorderly Conduct,0,1
Male,21,Less than 25,African-American,0,0,1,F,Use Scanning Device to Defraud,0,0
Female,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,30,25 - 45,African-American,0,0,0,F,Burglary Unoccupied Dwelling,0,0
Male,24,Less than 25,Caucasian,0,0,0,F,arrest case no charge,1,1
Male,22,Less than 25,Caucasian,0,0,0,F,Battery on Law Enforc Officer,2,1
Male,29,25 - 45,Caucasian,0,0,0,F,Aggrav Stalking After Injunctn,3,1
Male,30,25 - 45,African-American,0,0,0,F,Possession of Cocaine,8,1
Female,31,25 - 45,African-American,0,0,0,F,Driving While License Revoked,10,0
Female,45,Greater than 45,Caucasian,0,0,0,F,Felony Driving While Lic Suspd,1,0
Male,23,Less than 25,African-American,0,0,0,F,arrest case no charge,4,0
Male,39,25 - 45,Caucasian,0,0,0,F,False Ownership Info/Pawn Item,2,1
Male,31,25 - 45,African-American,0,0,0,F,Possession of Cocaine,0,1
Male,22,Less than 25,African-American,0,0,0,F,Burglary Structure Unoccup,1,1
